panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.60797748,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.57976941,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.47878766,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.42112384,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.36059373,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.15896105,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R001,free_energy__lj_lambda_02_03__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.18313965,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R002,free_energy__lj_lambda_02_03__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.17473494,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R003,free_energy__lj_lambda_02_03__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.15681843,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R004,free_energy__lj_lambda_02_03__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.14683324,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_02_03,R005,free_energy__lj_lambda_02_03__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_02_03/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.41546233,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.41381031,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.5059818,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.3827021,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.43139853,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.47907736,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.63575433,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.39650115,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.6517915,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.68919526,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.53091156,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.40010475,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.45655919,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.50920944,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.52928494,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.07184709,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R001,free_energy__lj_lambda_03_04__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.11863275,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R002,free_energy__lj_lambda_03_04__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.17553869,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R003,free_energy__lj_lambda_03_04__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.18471418,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R004,free_energy__lj_lambda_03_04__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.1504664,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_03_04,R005,free_energy__lj_lambda_03_04__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_03_04/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.360743,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.25548651,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.42909246,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.37833642,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.27800742,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.26882843,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.61831764,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.488889,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.55235198,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.67157859,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.60872589,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.49430933,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.428402,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.40800538,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.58152286,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.12999123,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R001,free_energy__lj_lambda_04_05__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.14880113,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R002,free_energy__lj_lambda_04_05__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.13280356,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R003,free_energy__lj_lambda_04_05__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.09542157,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R004,free_energy__lj_lambda_04_05__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.10157419,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_04_05,R005,free_energy__lj_lambda_04_05__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_04_05/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.43891688,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.36567138,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.44949653,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.38883025,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.39774626,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.48095065,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.45265608,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.54729807,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.63908697,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.61713616,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.46836834,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.5206555,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.42226865,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.71349568,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.45801432,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.1498581,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R001,free_energy__lj_lambda_05_06__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.14899503,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R002,free_energy__lj_lambda_05_06__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.13726889,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R003,free_energy__lj_lambda_05_06__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.11932701,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R004,free_energy__lj_lambda_05_06__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.09046882,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_05_06,R005,free_energy__lj_lambda_05_06__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_05_06/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.27978989,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.30775079,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.41347439,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.28915563,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.3844083,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.52023895,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.4554405,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
