panel,observable,group,group_label,bin_left,bin_right,bin_center,count,density,total_count,in_range_count
C,swap_log_alpha,all,all checkpoints,0.2250000000000001,0.26249999999999973,0.2437499999999999,5787,0.07639603960396021,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.26249999999999973,0.2999999999999998,0.2812499999999998,5120,0.06759075907590743,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.2999999999999998,0.3374999999999999,0.31874999999999987,4526,0.05974917491749161,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.3374999999999999,0.375,0.35624999999999996,3986,0.0526204620462045,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.375,0.4125000000000001,0.39375000000000004,3453,0.04558415841584148,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.4125000000000001,0.44999999999999973,0.4312499999999999,2925,0.03861386138613852,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.44999999999999973,0.4874999999999998,0.4687499999999998,2547,0.03362376237623755,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.4874999999999998,0.5249999999999999,0.5062499999999999,2276,0.030046204620461977,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.5249999999999999,0.5625,0.54375,1903,0.025122112211221063,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.5625,0.5999999999999996,0.5812499999999998,1651,0.021795379537953744,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.5999999999999996,0.6374999999999997,0.6187499999999997,1311,0.017306930693069267,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.6374999999999997,0.6749999999999998,0.6562499999999998,1138,0.015023102310230988,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.6749999999999998,0.7124999999999999,0.6937499999999999,958,0.012646864686468617,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.7124999999999999,0.75,0.73125,793,0.010468646864686444,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.75,0.7874999999999996,0.7687499999999998,697,0.00920132013201318,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.7874999999999996,0.8249999999999997,0.8062499999999997,558,0.0073663366336633495,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.8249999999999997,0.8624999999999998,0.8437499999999998,480,0.006336633663366322,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.8624999999999998,0.8999999999999999,0.8812499999999999,361,0.004765676567656755,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.8999999999999999,0.9375,0.91875,304,0.004013201320132004,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.9375,0.9749999999999996,0.9562499999999998,246,0.00324752475247524,2020000,1942354
C,swap_log_alpha,all,all checkpoints,0.9749999999999996,1.0125000000000002,0.9937499999999999,216,0.002851485148514845,2020000,1942354
C,swap_log_alpha,all,all checkpoints,1.0125000000000002,1.0499999999999998,1.03125,172,0.0022706270627062654,2020000,1942354
C,swap_log_alpha,all,all checkpoints,1.0499999999999998,1.0874999999999995,1.0687499999999996,125,0.0016501650165016463,2020000,1942354
C,swap_log_alpha,all,all checkpoints,1.0874999999999995,1.125,1.1062499999999997,109,0.0014389438943894356,2020000,1942354
C,swap_log_alpha,all,all checkpoints,1.125,1.1624999999999996,1.1437499999999998,88,0.001161716171617159,2020000,1942354
C,swap_log_alpha,all,all checkpoints,1.1624999999999996,1.2,1.18125,66,0.0008712871287128692,2020000,1942354
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-3.0,-2.9625,-2.98125,8,0.0010666666666666641,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.9625,-2.925,-2.9437499999999996,16,0.0021333333333333282,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.925,-2.8875,-2.90625,7,0.000933333333333331,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.8875,-2.85,-2.8687500000000004,17,0.002266666666666661,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.85,-2.8125,-2.83125,25,0.0033333333333333253,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.8125,-2.775,-2.79375,18,0.002399999999999994,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.775,-2.7375,-2.7562499999999996,31,0.004133333333333323,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.7375,-2.7,-2.71875,28,0.003733333333333324,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.7,-2.6625,-2.6812500000000004,40,0.00533333333333332,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.6625,-2.625,-2.64375,50,0.006666666666666651,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.625,-2.5875,-2.60625,55,0.007333333333333316,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.5875,-2.55,-2.5687499999999996,100,0.013333333333333301,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.55,-2.5125,-2.53125,100,0.013333333333333301,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.5125,-2.475,-2.4937500000000004,107,0.014266666666666632,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.475,-2.4375,-2.45625,135,0.017999999999999957,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.4375,-2.4,-2.41875,165,0.021999999999999947,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.4,-2.3625,-2.3812499999999996,181,0.024133333333333274,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.3625,-2.325,-2.34375,202,0.026933333333333268,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.325,-2.2875,-2.3062500000000004,240,0.031999999999999924,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.2875,-2.25,-2.26875,270,0.035999999999999914,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.25,-2.2125,-2.23125,330,0.04399999999999989,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.2125,-2.175,-2.1937499999999996,398,0.05306666666666654,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.175,-2.1375,-2.15625,451,0.060133333333333185,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.1375,-2.1,-2.1187500000000004,519,0.06919999999999983,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.1,-2.0625,-2.08125,553,0.07373333333333315,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.0625,-2.025,-2.04375,613,0.08173333333333313,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-2.025,-1.9875,-2.00625,735,0.09799999999999977,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.9875,-1.95,-1.96875,772,0.10293333333333309,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.95,-1.9125,-1.93125,867,0.11559999999999972,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.9125,-1.875,-1.89375,999,0.13319999999999968,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.875,-1.8375000000000001,-1.8562500000000002,1066,0.142133333333333,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.8375000000000001,-1.8,-1.81875,1209,0.16119999999999962,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.8,-1.7625,-1.78125,1337,0.17826666666666624,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.7625,-1.725,-1.74375,1392,0.18559999999999954,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.725,-1.6875,-1.70625,1623,0.21639999999999948,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.6875,-1.6500000000000001,-1.6687500000000002,1907,0.25426666666666603,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.6500000000000001,-1.6125,-1.63125,1960,0.2613333333333327,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.6125,-1.575,-1.59375,2130,0.2839999999999993,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.575,-1.5375,-1.55625,2304,0.30719999999999925,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.5375,-1.5,-1.51875,2464,0.3285333333333325,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.5,-1.4625000000000001,-1.4812500000000002,2635,0.3513333333333325,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.4625000000000001,-1.425,-1.44375,2865,0.38199999999999906,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.425,-1.3875,-1.40625,3047,0.40626666666666567,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.3875,-1.35,-1.36875,3241,0.43213333333333226,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.35,-1.3125,-1.33125,3349,0.4465333333333322,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.3125,-1.2750000000000001,-1.2937500000000002,3553,0.4737333333333322,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.2750000000000001,-1.2375,-1.25625,3837,0.5115999999999987,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.2375,-1.2000000000000002,-1.21875,3878,0.5170666666666655,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.2000000000000002,-1.1625,-1.1812500000000001,4223,0.5630666666666653,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.1625,-1.125,-1.14375,4352,0.5802666666666653,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.125,-1.0875000000000001,-1.1062500000000002,4512,0.6015999999999986,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.0875000000000001,-1.05,-1.06875,4669,0.6225333333333318,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.05,-1.0125000000000002,-1.03125,4728,0.6303999999999985,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-1.0125000000000002,-0.9750000000000001,-0.9937500000000001,4850,0.6466666666666651,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.9750000000000001,-0.9375,-0.95625,4992,0.6655999999999984,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.9375,-0.8999999999999999,-0.91875,4920,0.6559999999999984,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.8999999999999999,-0.8625000000000003,-0.8812500000000001,4903,0.6537333333333317,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.8625000000000003,-0.8250000000000002,-0.8437500000000002,5095,0.6793333333333317,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.8250000000000002,-0.7875000000000001,-0.8062500000000001,5162,0.688266666666665,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.7875000000000001,-0.75,-0.76875,4966,0.6621333333333317,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.75,-0.7124999999999999,-0.73125,5079,0.6771999999999984,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.7124999999999999,-0.6750000000000003,-0.6937500000000001,4907,0.6542666666666651,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.6750000000000003,-0.6375000000000002,-0.6562500000000002,4872,0.6495999999999984,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.6375000000000002,-0.6000000000000001,-0.6187500000000001,4820,0.642666666666665,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.6000000000000001,-0.5625,-0.58125,4683,0.6243999999999985,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.5625,-0.5249999999999999,-0.54375,4646,0.6194666666666652,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.5249999999999999,-0.48750000000000027,-0.5062500000000001,4463,0.5950666666666652,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.48750000000000027,-0.4500000000000002,-0.4687500000000002,4236,0.5647999999999986,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.4500000000000002,-0.4125000000000001,-0.43125000000000013,4185,0.5579999999999986,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.4125000000000001,-0.375,-0.39375000000000004,3954,0.5271999999999987,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.375,-0.3374999999999999,-0.35624999999999996,3783,0.5043999999999987,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.3374999999999999,-0.30000000000000027,-0.3187500000000001,3555,0.47399999999999887,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.30000000000000027,-0.2625000000000002,-0.2812500000000002,3369,0.44919999999999893,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.2625000000000002,-0.2250000000000001,-0.24375000000000013,3154,0.4205333333333323,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.2250000000000001,-0.1875,-0.20625000000000004,3024,0.403199999999999,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.1875,-0.1499999999999999,-0.16874999999999996,2771,0.3694666666666658,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.1499999999999999,-0.11250000000000027,-0.1312500000000001,2613,0.34839999999999915,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.11250000000000027,-0.07500000000000018,-0.09375000000000022,2393,0.3190666666666659,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.07500000000000018,-0.03750000000000009,-0.05625000000000013,2247,0.29959999999999926,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,-0.03750000000000009,0.0,-0.018750000000000044,2096,0.279466666666666,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.0,0.03750000000000009,0.018750000000000044,1915,0.2553333333333327,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.03750000000000009,0.07499999999999973,0.05624999999999991,1668,0.22239999999999946,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.07499999999999973,0.11249999999999982,0.09374999999999978,1480,0.19733333333333286,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.11249999999999982,0.1499999999999999,0.13124999999999987,1345,0.1793333333333329,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.1499999999999999,0.1875,0.16874999999999996,1153,0.15373333333333297,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.1875,0.2250000000000001,0.20625000000000004,1101,0.14679999999999965,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.2250000000000001,0.26249999999999973,0.2437499999999999,1044,0.13919999999999966,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.26249999999999973,0.2999999999999998,0.2812499999999998,853,0.11373333333333306,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.2999999999999998,0.3374999999999999,0.31874999999999987,798,0.10639999999999974,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.3374999999999999,0.375,0.35624999999999996,671,0.08946666666666644,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.375,0.4125000000000001,0.39375000000000004,594,0.07919999999999981,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.4125000000000001,0.44999999999999973,0.4312499999999999,510,0.06799999999999984,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.44999999999999973,0.4874999999999998,0.4687499999999998,437,0.05826666666666652,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.4874999999999998,0.5249999999999999,0.5062499999999999,357,0.047599999999999885,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.5249999999999999,0.5625,0.54375,365,0.048666666666666546,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.5625,0.5999999999999996,0.5812499999999998,296,0.039466666666666574,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.5999999999999996,0.6374999999999997,0.6187499999999997,213,0.028399999999999932,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.6374999999999997,0.6749999999999998,0.6562499999999998,198,0.026399999999999937,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.6749999999999998,0.7124999999999999,0.6937499999999999,169,0.02253333333333328,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.7124999999999999,0.75,0.73125,135,0.017999999999999957,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.75,0.7874999999999996,0.7687499999999998,123,0.01639999999999996,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.7874999999999996,0.8249999999999997,0.8062499999999997,83,0.01106666666666664,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.8249999999999997,0.8624999999999998,0.8437499999999998,73,0.00973333333333331,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.8624999999999998,0.8999999999999999,0.8812499999999999,58,0.007733333333333314,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.8999999999999999,0.9375,0.91875,50,0.006666666666666651,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.9375,0.9749999999999996,0.9562499999999998,40,0.00533333333333332,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,0.9749999999999996,1.0125000000000002,0.9937499999999999,31,0.004133333333333323,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,1.0125000000000002,1.0499999999999998,1.03125,34,0.004533333333333322,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,1.0499999999999998,1.0874999999999995,1.0687499999999996,29,0.003866666666666657,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,1.0874999999999995,1.125,1.1062499999999997,22,0.0029333333333333264,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,1.125,1.1624999999999996,1.1437499999999998,16,0.0021333333333333282,200000,199923
C,swap_log_alpha,decile,same $\chi^2$ decile D02,1.1624999999999996,1.2,1.18125,11,0.0014666666666666632,200000,199923
C,swap_log_alpha,chi2,$\chi^2$-selected,-3.0,-2.9625,-2.98125,3,0.0039999999999999905,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.9625,-2.925,-2.9437499999999996,2,0.00266666666666666,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.925,-2.8875,-2.90625,0,0.0,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.8875,-2.85,-2.8687500000000004,3,0.0039999999999999905,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.85,-2.8125,-2.83125,1,0.00133333333333333,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.8125,-2.775,-2.79375,6,0.007999999999999981,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.775,-2.7375,-2.7562499999999996,4,0.00533333333333332,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.7375,-2.7,-2.71875,5,0.006666666666666651,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.7,-2.6625,-2.6812500000000004,8,0.01066666666666664,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.6625,-2.625,-2.64375,5,0.006666666666666651,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.625,-2.5875,-2.60625,7,0.009333333333333312,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.5875,-2.55,-2.5687499999999996,13,0.01733333333333329,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.55,-2.5125,-2.53125,20,0.026666666666666602,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.5125,-2.475,-2.4937500000000004,15,0.019999999999999952,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.475,-2.4375,-2.45625,21,0.02799999999999993,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.4375,-2.4,-2.41875,12,0.015999999999999962,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.4,-2.3625,-2.3812499999999996,24,0.031999999999999924,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.3625,-2.325,-2.34375,18,0.02399999999999994,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.325,-2.2875,-2.3062500000000004,29,0.03866666666666657,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.2875,-2.25,-2.26875,34,0.045333333333333226,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.25,-2.2125,-2.23125,28,0.037333333333333246,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.2125,-2.175,-2.1937499999999996,49,0.06533333333333317,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.175,-2.1375,-2.15625,59,0.07866666666666648,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.1375,-2.1,-2.1187500000000004,46,0.061333333333333184,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.1,-2.0625,-2.08125,63,0.0839999999999998,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.0625,-2.025,-2.04375,78,0.10399999999999975,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-2.025,-1.9875,-2.00625,87,0.11599999999999971,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.9875,-1.95,-1.96875,90,0.1199999999999997,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.95,-1.9125,-1.93125,99,0.13199999999999967,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.9125,-1.875,-1.89375,104,0.13866666666666633,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.875,-1.8375000000000001,-1.8562500000000002,117,0.1559999999999996,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.8375000000000001,-1.8,-1.81875,149,0.1986666666666662,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.8,-1.7625,-1.78125,137,0.18266666666666623,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.7625,-1.725,-1.74375,173,0.2306666666666661,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.725,-1.6875,-1.70625,186,0.2479999999999994,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.6875,-1.6500000000000001,-1.6687500000000002,237,0.3159999999999992,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.6500000000000001,-1.6125,-1.63125,222,0.29599999999999926,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.6125,-1.575,-1.59375,241,0.3213333333333325,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.575,-1.5375,-1.55625,257,0.34266666666666584,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.5375,-1.5,-1.51875,272,0.3626666666666658,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.5,-1.4625000000000001,-1.4812500000000002,309,0.411999999999999,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.4625000000000001,-1.425,-1.44375,313,0.41733333333333233,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.425,-1.3875,-1.40625,341,0.45466666666666555,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.3875,-1.35,-1.36875,342,0.4559999999999989,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.35,-1.3125,-1.33125,373,0.49733333333333213,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.3125,-1.2750000000000001,-1.2937500000000002,380,0.5066666666666655,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.2750000000000001,-1.2375,-1.25625,412,0.549333333333332,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.2375,-1.2000000000000002,-1.21875,434,0.5786666666666652,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.2000000000000002,-1.1625,-1.1812500000000001,466,0.6213333333333318,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.1625,-1.125,-1.14375,449,0.5986666666666652,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.125,-1.0875000000000001,-1.1062500000000002,454,0.6053333333333318,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.0875000000000001,-1.05,-1.06875,476,0.6346666666666652,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.05,-1.0125000000000002,-1.03125,475,0.6333333333333317,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-1.0125000000000002,-0.9750000000000001,-0.9937500000000001,506,0.6746666666666651,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.9750000000000001,-0.9375,-0.95625,498,0.6639999999999984,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.9375,-0.8999999999999999,-0.91875,525,0.6999999999999983,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.8999999999999999,-0.8625000000000003,-0.8812500000000001,501,0.6679999999999984,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.8625000000000003,-0.8250000000000002,-0.8437500000000002,490,0.6533333333333318,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.8250000000000002,-0.7875000000000001,-0.8062500000000001,498,0.6639999999999984,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.7875000000000001,-0.75,-0.76875,510,0.6799999999999984,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.75,-0.7124999999999999,-0.73125,489,0.6519999999999985,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.7124999999999999,-0.6750000000000003,-0.6937500000000001,484,0.6453333333333318,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.6750000000000003,-0.6375000000000002,-0.6562500000000002,477,0.6359999999999985,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.6375000000000002,-0.6000000000000001,-0.6187500000000001,480,0.6399999999999985,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.6000000000000001,-0.5625,-0.58125,471,0.6279999999999984,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.5625,-0.5249999999999999,-0.54375,481,0.6413333333333318,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.5249999999999999,-0.48750000000000027,-0.5062500000000001,417,0.5559999999999986,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.48750000000000027,-0.4500000000000002,-0.4687500000000002,388,0.5173333333333321,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.4500000000000002,-0.4125000000000001,-0.43125000000000013,415,0.553333333333332,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.4125000000000001,-0.375,-0.39375000000000004,366,0.4879999999999988,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.375,-0.3374999999999999,-0.35624999999999996,356,0.4746666666666655,20000,19993
C,swap_log_alpha,chi2,$\chi^2$-selected,-0.3374999999999999,-0.30000000000000027,-0.3187500000000001,353,0.4706666666666655,20000,19993
