tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt,metric_scope
toy_sampling,T1_double_well,pnedb,R002,toy_sampling__T1_double_well__pnedb__R002,Var_w,0.75719736,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R002,toy_sampling__T1_double_well__pnedb__R002,chi2,1.0895726,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R002,toy_sampling__T1_double_well__pnedb__R002,ess_chi2_predicted,0.47856676,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R002,toy_sampling__T1_double_well__pnedb__R002,ess_chi2_relative_error_pct,4.186932,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,A_swap,0.39466293,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,C_mode,0.966645,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,D_E,0.080444115,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,ESS,449.67682,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,ESS_N,0.44967682,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,R_high_E,0.046657227,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,Ubar,0.82584701,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,Var_w,1.6269703,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,chi2,1.278139,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,ess_chi2_predicted,0.43895477,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R003,toy_sampling__T1_double_well__pnedb__R003,ess_chi2_relative_error_pct,2.3843899,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,A_swap,0.41077374,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,C_mode,0.97870859,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,D_E,0.069989681,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,ESS,454.15677,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,ESS_N,0.45415677,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,R_high_E,0.048964409,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,Ubar,0.86537697,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,Var_w,1.6607709,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,chi2,1.2801533,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,ess_chi2_predicted,0.438567,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R004,toy_sampling__T1_double_well__pnedb__R004,ess_chi2_relative_error_pct,3.4326851,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,A_swap,0.41459796,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,C_mode,0.92396447,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,D_E,0.071588098,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,ESS,482.8427,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,ESS_N,0.4828427,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,R_high_E,0.056532573,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,Ubar,0.86220324,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,Var_w,1.491601,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,chi2,1.1139857,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,ess_chi2_predicted,0.47304009,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R005,toy_sampling__T1_double_well__pnedb__R005,ess_chi2_relative_error_pct,2.030188,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,A_swap,0.4105167,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,C_mode,0.92994709,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,D_E,0.11329423,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,ESS,501.9714,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,ESS_N,0.5019714,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,R_high_E,0.053978439,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,Ubar,0.85656928,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,Var_w,1.5484815,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,chi2,0.93902862,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,ess_chi2_predicted,0.51572215,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R006,toy_sampling__T1_double_well__pnedb__R006,ess_chi2_relative_error_pct,2.7393493,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,A_swap,0.40203057,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,C_mode,0.9406168,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,D_E,0.082867839,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,ESS,491.25913,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,ESS_N,0.49125913,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,R_high_E,0.068595395,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,Ubar,0.86885304,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,Var_w,1.0578892,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,chi2,1.1188205,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,ess_chi2_predicted,0.4719607,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R007,toy_sampling__T1_double_well__pnedb__R007,ess_chi2_relative_error_pct,3.9283589,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,A_swap,0.41138207,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,C_mode,0.94806338,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,D_E,0.099139247,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,ESS,471.20321,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,ESS_N,0.47120321,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,R_high_E,0.05053231,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,Ubar,0.86414611,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,Var_w,1.4043357,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,chi2,1.043151,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,ess_chi2_predicted,0.48944008,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R008,toy_sampling__T1_double_well__pnedb__R008,ess_chi2_relative_error_pct,3.8702775,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,A_swap,0.40278423,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,C_mode,0.94155597,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,D_E,0.077038641,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,ESS,452.38446,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,ESS_N,0.45238446,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,R_high_E,0.047160015,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,Ubar,0.83175985,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,Var_w,1.2295004,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,chi2,1.2924115,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,ess_chi2_predicted,0.43622187,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R009,toy_sampling__T1_double_well__pnedb__R009,ess_chi2_relative_error_pct,3.5727568,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,A_swap,0.41452256,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,C_mode,0.96138672,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,D_E,0.085637958,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,ESS,461.54971,samples,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,ESS_N,0.46154971,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,R_high_E,0.035767939,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,Ubar,0.80848942,normalized_unit,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,Var_w,0.91654746,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,chi2,1.2823175,dimensionless,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,ess_chi2_predicted,0.43815114,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T1_double_well,pnedb,R010,toy_sampling__T1_double_well__pnedb__R010,ess_chi2_relative_error_pct,5.0695675,percent,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,A_swap,0.047190051,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,C_mode,0.47031832,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,D_E,0.33717649,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,ESS,102.50255,samples,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,ESS_N,0.10250255,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,R_high_E,0.045070283,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,Ubar,0.19303972,normalized_unit,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,Var_w,10.180778,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,chi2,8.3492017,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,ess_chi2_predicted,0.106961,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R001,toy_sampling__T2_four_well__deterministic__R001,ess_chi2_relative_error_pct,4.3496025,percent,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,A_swap,0.10052933,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,C_mode,0.45872344,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,D_E,0.33344779,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,ESS,88.121252,samples,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,ESS_N,0.088121252,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,R_high_E,0.064390576,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,Ubar,0.22583703,normalized_unit,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,Var_w,9.9650562,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,chi2,10.756461,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,ess_chi2_predicted,0.085059611,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R002,toy_sampling__T2_four_well__deterministic__R002,ess_chi2_relative_error_pct,3.4743509,percent,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,A_swap,0.10390966,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,C_mode,0.51017057,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,D_E,0.34339991,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,ESS,116.62966,samples,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,ESS_N,0.11662966,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,R_high_E,0.045982973,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,Ubar,0.18818778,normalized_unit,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,Var_w,9.9848934,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,chi2,7.7578253,dimensionless,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,ess_chi2_predicted,0.1141836,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R003,toy_sampling__T2_four_well__deterministic__R003,ess_chi2_relative_error_pct,2.09729,percent,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R004,toy_sampling__T2_four_well__deterministic__R004,A_swap,0.067490611,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
toy_sampling,T2_four_well,deterministic,R004,toy_sampling__T2_four_well__deterministic__R004,C_mode,0.48344134,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml,,,,,,,tier1_toy_benchmark
