tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt,metric_scope
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,Deltaf_error,0.063173032,reduced_free_energy,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,Deltaf_error,0.017799015,reduced_free_energy,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,Deltaf_error,0.0396719,reduced_free_energy,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,Deltaf_error,0.030601334,reduced_free_energy,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,Deltaf_error,0.023012504,reduced_free_energy,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,ESS_error,0.09894864,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,ESS_error,0.029962411,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,ESS_error,0.076844453,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,ESS_error,0.05866026,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,ESS_error,0.049294498,fraction,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,hutchinson_M,1,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,hutchinson_M,16,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,hutchinson_M,2,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,hutchinson_M,4,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,hutchinson_M,8,count,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,kl_pf_vs_girsanov,0.058327788,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,kl_pf_vs_girsanov,0.017117261,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,kl_pf_vs_girsanov,0.039487474,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,kl_pf_vs_girsanov,0.024937918,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,kl_pf_vs_girsanov,0.021981611,dimensionless,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var,0.86952473,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var,0.09289866,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var,0.51204223,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var,0.27653266,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var,0.16001929,log_density_variance,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var_std,0.15703318,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var_std,0.040839943,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var_std,0.12524282,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var_std,0.091287092,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,logq_var_std,0.081831872,log_density_std,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,8,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,nll_error,0.20411201,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,1,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,nll_error,0.05728867,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,16,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,nll_error,0.13735372,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,2,,,,pf_companion_ode_validation
pf_companion_diagnostic,T1_double_well,pnedb,R002,pf_companion_diagnostic__T1_double_well__pnedb__R002,nll_error,0.10700055,nats,configs/experiments/pf_companion_diagnostic/T1_double_well/pnedb.yaml,,,4,,,,pf_companion_ode_validation
