tier,task,variant,seed,run_id,metric,value,unit,config
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,hutchinson_M,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,smc_particles,4096,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,smc_resampling_steps,30,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,ESS_N,0.402434,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,Deltaf_error,0.036067,kcal_per_mol,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,kl_pf_vs_girsanov,0.016637,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R001,appendix_path_space_control_cost__T1_double_well__scld_smc__R001,logq_var,0.149419,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,wall_clock_seconds,693.4919,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,cpu_seconds,297.4406,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,gpu_seconds,692.9077,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,peak_memory_mib,7180.148,MiB,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,sample_count,10134,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,target_energy_calls,11204,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,force_calls,11050,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,network_forward_calls,892513,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,ode_evals,101176,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,hutchinson_M,8,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,smc_particles,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,smc_resampling_steps,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,ESS_N,0.46270406,fraction,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,Deltaf_error,0.01053465,kcal_per_mol,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,kl_pf_vs_girsanov,0.01588920,nats,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,pf_companion_ode,R002,appendix_path_space_control_cost__T1_double_well__pf_companion_ode__R002,logq_var,0.16345904,log_density_variance,configs/experiments/appendix_path_space_control_cost/T1_double_well/pf_companion_ode.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,wall_clock_seconds,3343.982,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,cpu_seconds,3431.952,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,gpu_seconds,NA,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
