tier,task,variant,seed,run_id,metric,value,unit,config,checkpoint_id,sigma_value,hutchinson_M,same_chi2_decile_id,is_chi2_opt,is_utility_opt
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.246,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_041,0.246,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.013171,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_041,0.246,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.741936,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.925579,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.53206,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.055585,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.986337,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.252,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.012158,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_042,0.252,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.759432,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.941193,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.543038,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.051941,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.987699,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.258,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.010506,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_043,0.258,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.758867,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.956744,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.545178,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.057797,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.996991,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.264,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.014858,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_044,0.264,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.778591,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.971238,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.557914,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.057872,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.993908,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.27,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.011283,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_045,0.27,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.784878,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.977233,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.562622,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.058294,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.984573,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.276,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.008059,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_046,0.276,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.793917,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.991024,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.571956,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.057923,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.990365,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.282,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.014123,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_047,0.282,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.8098,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.998423,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.573757,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.057423,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.994739,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.288,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.015032,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_048,0.288,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.817085,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.572715,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.058394,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.99001,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.294,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.010911,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_049,0.294,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.827267,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.577028,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.058291,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.984809,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.3,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.010114,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_050,0.3,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.841044,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.579998,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.062484,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.978622,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.306,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.013386,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_051,0.306,,D01,TRUE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.854877,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.581977,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.055168,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.995487,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.312,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.011215,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_052,0.312,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.877803,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.586819,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.051766,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,1.001133,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.318,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.01053,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_053,0.318,,D02,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.886798,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.591541,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.060131,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,0.992343,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.324,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.010563,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_054,0.324,,D01,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.906636,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.59489,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.056625,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,1.003053,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.33,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.013572,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_055,0.33,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.921226,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,C_mode,0.999,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,A_swap,0.590974,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,R_high_E,0.060948,fraction,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,chi2,1.002444,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,sigma_value,0.336,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,checkpoint_se_U,0.015696,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_056,0.336,,D03,FALSE,FALSE
chi2_demarcation,T3_ring,sigma_sweep,R001,chi2_demarcation_dense__T3_ring__sigma_sweep__R001,U_normalized,0.93941,dimensionless,configs/experiments/chi2_demarcation/T3_ring/sigma_sweep.yaml,dense_057,0.342,,D02,FALSE,FALSE
