tier,task,variant,seed,run_id,metric,value,unit,config
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,tau_corr_deltaf_ns,2.454605,ns,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,effective_independent_blocks,40.739758,blocks,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T339_T382,long_PT_reference,R005,alanine_reference__T339_T382__long_PT_reference__R005__reference,retained_frames,182701,frames,configs/experiments/alanine_reference/T339_T382/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,adjacent_exchange_acceptance,0.29779736,probability,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,round_trip_count,14.416597,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,tau_corr_deltaf_ns,3.038380,ns,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,effective_independent_blocks,32.912279,blocks,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R001,alanine_reference__T382_T432__long_PT_reference__R001__reference,retained_frames,180818,frames,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,adjacent_exchange_acceptance,0.28498388,probability,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,round_trip_count,11.831527,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,tau_corr_deltaf_ns,3.470822,ns,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,effective_independent_blocks,28.811620,blocks,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R002,alanine_reference__T382_T432__long_PT_reference__R002__reference,retained_frames,181004,frames,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,adjacent_exchange_acceptance,0.31281169,probability,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,round_trip_count,12.099247,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,tau_corr_deltaf_ns,2.851157,ns,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,effective_independent_blocks,35.073476,blocks,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R003,alanine_reference__T382_T432__long_PT_reference__R003__reference,retained_frames,178303,frames,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,adjacent_exchange_acceptance,0.30057675,probability,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,round_trip_count,12.942367,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,tau_corr_deltaf_ns,3.837817,ns,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,effective_independent_blocks,26.056482,blocks,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R004,alanine_reference__T382_T432__long_PT_reference__R004__reference,retained_frames,178848,frames,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,adjacent_exchange_acceptance,0.30867596,probability,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,round_trip_count,18.464692,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,tau_corr_deltaf_ns,3.002670,ns,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,effective_independent_blocks,33.303689,blocks,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T382_T432,long_PT_reference,R005,alanine_reference__T382_T432__long_PT_reference__R005__reference,retained_frames,176815,frames,configs/experiments/alanine_reference/T382_T432/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,adjacent_exchange_acceptance,0.32640226,probability,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,round_trip_count,10.801214,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,tau_corr_deltaf_ns,4.092215,ns,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,effective_independent_blocks,24.436644,blocks,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R001,alanine_reference__T432_T488__long_PT_reference__R001__reference,retained_frames,179084,frames,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,adjacent_exchange_acceptance,0.31700018,probability,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,round_trip_count,10.407493,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,basin_visit_count,4,count,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,tau_corr_deltaf_ns,4.492138,ns,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
alanine_reference,T432_T488,long_PT_reference,R002,alanine_reference__T432_T488__long_PT_reference__R002__reference,effective_independent_blocks,22.261113,blocks,configs/experiments/alanine_reference/T432_T488/long_PT_reference.yaml
