tier,task,variant,seed,run_id,metric,value,unit,config
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p5,hard_utility,0.82841885,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p5,spearman_soft_hard,0.72503488,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p5,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p5,tau,0.500000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p5,soft_utility,0.85486639,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p5,hard_utility,0.80068151,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p5,spearman_soft_hard,0.74364365,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p5,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R001,relaxation_audit__T2_four_well__pnedb__R001__tau_0p25,tau,0.250000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R001,relaxation_audit__T2_four_well__pnedb__R001__tau_0p25,soft_utility,0.84569439,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
